2020-09-10,TV Box,tt1293847,xXx: Return of Xander Cage,2017,"Vin Diesel, Donnie Yen, Deepika Padukone","Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons."
2020-09-21,TV Box,tt6643972,Triple Threat,2019,"Tony Jaa, Tiger Hu Chen, Iko Uwais","When a billionaire's daughter intent on bringing down a major crime syndicate is targeted by a group of professional assassins, a team of mercenaries must stop them before they kill her."
2020-09-22,TV Box,tt3451984,Another Time,2018,"Justin Hartley, Arielle Kebbel, James Kyson","Just because a journey leads you somewhere you didn't expect, doesn't mean you ended up in the wrong place."
2020-09-24,TV Box,tt3319730,The Mercy,2017,"Colin Firth, Eleanor Stagg, Rachel Weisz",The incredible story of amateur sailor Donald Crowhurst and his solo attempt to circumnavigate the globe. The struggles he confronted on the journey while his family awaited his return is one of the most enduring mysteries of recent times.
2020-09-25,TV Box,tt5844488,Ice,2018,"Mariya Aronova, Vilen Babichev, Ruslan Bankovskiy","Contemporary Russia. Nadya gives up her dream of becoming a champion figure skater when she is hospitalized with an injury. But then she meets Sasha, a hockey player, who decides to teach her to believe in herself and her dream again."
2020-10-03,iQiyi,tt4955566,Almost Friends,2016,"Freddie Highmore, Odeya Rush, Christopher Meloni",Charlie is an unmotivated man in his mid 20s still living at home with his mother and stepfather who falls for a young woman who has a serious boyfriend.
2020-10-11,v.qq,tt6353036,The Guardian Angel,2018,"Josh Lucas, Pilou Asbæk, Rade Serbedzija",The most incredible series of hypnosis crimes in history send an investigator and a hypnotist into a world of psychological manipulation.
2020-10-13,v.qq,tt1131724,2:22,2017,"Michiel Huisman, Teresa Palmer, Sam Reid","A man's life is derailed when an ominous pattern of events repeats itself in exactly the same manner every day, ending at precisely 2:22 p.m."
2020-10-22,Cinema,tt10431500,7 Kogustaki Mucize,2019,"Aras Bulut Iynemli, Nisa Sofiya Aksongur, Deniz Baysal",A story of love between a mentally-ill father who was wrongly accused of murder and his lovely six years old daughter. The prison would be their home. Based on the 2013 Korean movie Miracle in Cell No. 7 (2013).
2020-10-26,v.qq,tt4287320,The Circle,2017,"Emma Watson, Tom Hanks, John Boyega","A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity."
2020-11-13,v.qq,tt1798684,Southpaw,2015,"Jake Gyllenhaal, Rachel McAdams, Oona Laurence","A champion boxer fights to get his daughter back from child protective services as well as revive his professional career, after a fatal incident sends him on a rampant path of destruction."
2020-11-14,v.qq,tt5653294,Flight Crew,2016,"Vladimir Mashkov, Egor Morozov, Agne Grudyte",Aircraft crew members must put off their differences when a natural disaster threatens to death hundreds of tourists.
2020-12-04,Cinema,tt6475714,Monster Hunter,2020,"Milla Jovovich, Tony Jaa, T.I.","When Lt. Artemis and her loyal soldiers are transported to a new world, they engage in a desperate battle for survival against enormous enemies with incredible powers. Feature film based on the video game by Capcom."
2021-01-14,TV Box,tt1615160,The Foreigner,2017,"Katie Leung, Jackie Chan, Rufus Jones","A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities."
2021-01-22,Youtube,tt3560148,"Fear, Inc.",2016,"Lucas Neff, Caitlin Stasey, Chris Marquette",A horror junkie and his friends sign up with a company that brings their customer's greatest fears to life.
2021-01-31,Youtube,tt5345298,Patient Seven,2016,"Michael Ironside, Jack Plotnick, Drew Fonteiro","The film centers on Dr. Marcus, a renowned psychiatrist who has selected 6 severe mentally ill and dangerous patients from the Spring Valley Mental Hospital to interview as part of research."
2021-03-09,Pearl,tt0086154,Psycho II,1983,"Anthony Perkins, Vera Miles, Meg Tilly","After twenty-two years of psychiatric care, Norman Bates attempts to return to a life of solitude, but the specters of his crimes - and his mother - continue to haunt him."
2021-03-10,Pearl,tt0091799,Psycho III,1986,"Anthony Perkins, Diana Scarwid, Jeff Fahey","Norman Bates falls in love with a fallen nun who stays at the Bates Motel alongside a drifter and a curious reporter. Meanwhile, ""Mother"" is still watching."
2021-03-12,Cinema,tt6472976,Five Feet Apart,2019,"Haley Lu Richardson, Cole Sprouse, Moises Arias","A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact."
2021-03-22,Pearl,tt0401855,Underworld: Evolution,2006,"Kate Beckinsale, Scott Speedman, Bill Nighy","Picking up directly from the previous movie, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
2021-03-23,Pearl,tt0834001,Underworld: Rise of the Lycans,2009,"Rhona Mitra, Michael Sheen, Bill Nighy","An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans."
2021-03-24,Cinema,tt9738784,Persian Lessons,2020,"Nahuel Pérez Biscayart, Lars Eidinger, Jonas Nay",A young Jewish man pretends to be Iranian to avoid being executed in a concentration camp.
2021-03-24,Pearl,tt1496025,Underworld: Awakening,2012,"Kate Beckinsale, Michael Ealy, India Eisley","When human forces discover the existence of the Vampire and Lycan clans, a war to eradicate both species commences. The vampire warrior Selene leads the battle against humankind."
2021-03-30,Pearl,tt0233469,Collateral Damage,2002,"Arnold Schwarzenegger, John Leguizamo, Francesca Neri","After his family is killed by a terrorist act, a firefighter goes in search of the one responsible."
2021-04-12,Pearl,tt4899370,Megan Leavey,2017,"Kate Mara, Ramon Rodriguez, Tom Felton",Based on the true life story of a young Marine corporal whose unique discipline and bond with her military combat dog saved many lives during their deployment in Iraq.
2021-04-13,Pearl,tt7034316,"Eat, Play, Love",2017,"Jen Lilley, Jason Cermak, Lee Majors","Veterinarian Dr. Carly Monroe (Jen Lilley) falls for Dan Landis (Jason Cermak), the owner of a dog shelter she frequently visits. Unfortunately, Dan is about to marry his glamorous girlfriend and move to New York City."
2021-04-15,Pearl,tt0112442,Bad Boys,1995,"Will Smith, Martin Lawrence, Lisa Boyle",Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.
2021-04-16,Pearl,tt0172156,Bad Boys II,2003,"Will Smith, Martin Lawrence, Gabrielle Union",Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.
2021-04-25,Pearl,tt3498820,Captain America: Civil War,2016,"Chris Evans, Robert Downey Jr., Scarlett Johansson",Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.
2021-04-28,Pearl,tt2543164,Arrival,2016,"Amy Adams, Jeremy Renner, Forest Whitaker",A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.
2021-05-10,Pearl,tt5929750,Beatriz at Dinner,2017,"Salma Hayek, John Lithgow, Connie Britton",A holistic medicine practitioner attends a wealthy client's dinner party after her car breaks down.
2021-05-11,Pearl,tt7429362,Betting on the Bride,2017,"Karissa Lee Staples, Peter Mooney, Cindy Busby",A womanizer bets that he can get someone to accept his marriage proposal after dating him for just 30 days. What he doesn't know is that the woman he has targeted has some serious commitment issues.
2021-05-12,Cinema,tt11083552,Wrath of Man,2021,"Jason Statham, Holt McCallany, Josh Hartnett","The plot follows H, a cold and mysterious character working at a cash truck company responsible for moving hundreds of millions of dollars around Los Angeles each week."
2021-05-12,Pearl,tt0096933,Black Rain,1989,"Michael Douglas, Andy Garcia, Ken Takakura",Two NYC cops arrest a Yakuza member and must escort him when he's extradited to Japan.
2021-05-13,Pearl,tt0120689,The Green Mile,1999,"Tom Hanks, Michael Clarke Duncan, David Morse","The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift."
2021-05-24,Pearl,tt6829222,Sleepwalking in Suburbia,2017,"Emilie Ullerup, Giles Panton, Carlo Marks",Michelle Miller is a chronic sleepwalker.
2021-05-25,Pearl,tt0116260,Eye for an Eye,1996,"Sally Field, Kiefer Sutherland, Ed Harris","When the courts fail to keep behind bars the man who raped and murdered her daughter, a woman seeks her own form of justice."
2021-05-26,Pearl,tt1670345,Now You See Me,2013,"Jesse Eisenberg, Common, Mark Ruffalo",An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.
2021-06-27,Pearl,tt0822854,Shooter,2007,"Mark Wahlberg, Michael Peña, Rhona Mitra","A marksman living in exile is coaxed back into action after learning of a plot to kill the President. After being double crossed for the attempt and on the run, he sets out for the real killer and the truth."
2021-06-28,Pearl,tt0414055,Elizabeth: The Golden Age,2007,"Cate Blanchett, Clive Owen, Geoffrey Rush","A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments."
2021-07-01,Pearl,tt0099141,Bird on a Wire,1990,"Mel Gibson, Goldie Hawn, David Carradine",An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.
2021-09-10,Pearl,tt0119643,Meet Joe Black,1998,"Brad Pitt, Anthony Hopkins, Claire Forlani","Death, who takes the form of a young man, asks a media mogul to act as a guide to teach him about life on Earth, and in the process, he falls in love with his guide's daughter."
2021-09-13,Pearl,tt8165192,Raging Fire,2021,"Donnie Yen, Nicholas Tse, Lan Qin","Cheung Sung-bong is an officer of the Regional Crime Unit who worked in the front line for many years. His protege, Yau Kong-ngo, respects him and manage to reach up to him. However, fate brings pits them against each other."
2021-11-05,Pearl,tt0118615,Anaconda,1997,"Jon Voight, Jennifer Lopez, Eric Stoltz","A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake."
2021-12-28,TV Box,tt7362036,Dying to Survive,2018,"Zheng Xu, Yiwei Zhou, Chuan-jun Wang",A story on how a small drug store owner became the exclusive selling agent of a cheap Indian generic drug against Chronic Granulocytic Leukemia in China.
2021-12-30,TV Box,tt5433138,F9: The Fast Saga,2021,"Vin Diesel, Michelle Rodriguez, Jordana Brewster",Dom and the crew must take on an international terrorist who turns out to be Dom and Mia's estranged brother.
2022-01-10,TV Box,tt0999913,Straw Dogs,2011,"James Marsden, Kate Bosworth, Alexander Skarsgård","Los Angeles screenwriter David Sumner relocates with his wife to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both."
2022-01-10,TV Box,tt0258000,Panic Room,2002,"Jodie Foster, Kristen Stewart, Forest Whitaker","A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune."
2022-01-13,TV Box,tt1967545,Labor Day,2013,"Kate Winslet, Josh Brolin, Gattlin Griffith","Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited."
2022-01-14,Cinema,tt10838180,The Matrix Resurrections,2021,"Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II","Return to a world of two realities: one, everyday life; the other, what lies behind it. To find out if his reality is a construct, to truly know himself, Mr. Anderson will have to choose to follow the white rabbit once more."
2022-03-12,Rutracker,tt2382320,No Time to Die,2021,"Daniel Craig, Ana de Armas, Rami Malek","James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology."
2022-03-13,Rutracker,tt11214590,House of Gucci,2021,"Lady Gaga, Adam Driver, Al Pacino","When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel their legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately...murder."
2022-03-21,Rutracker,tt0870154,Jungle Cruise,2021,"Dwayne Johnson, Emily Blunt, Edgar Ramírez",Based on Disneyland's theme park ride where a small riverboat takes a group of travelers through a jungle filled with dangerous animals and reptiles but with a supernatural element.
2022-03-22,Rutracker,tt10342730,Spiral,2021,"Chris Rock, Samuel L. Jackson, Max Minghella","A criminal mastermind unleashes a twisted form of justice in Spiral, the terrifying new chapter from the book of Saw."
2022-03-23,Rutracker,tt10696896,Stillwater,2021,"Matt Damon, Camille Cottin, Abigail Breslin","A father travels from Oklahoma to France to help his estranged daughter, who is in prison for a murder she claims she didn't commit."
2022-03-24,Rutracker,tt4244994,The Last Duel,2021,"Matt Damon, Adam Driver, Jodie Comer",King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire by challenging him to a duel.
2022-03-25,Rutracker,tt8236336,The Report,2019,"Adam Driver, Annette Bening, Jon Hamm","Idealistic Senate staffer Daniel J. Jones, tasked by his boss to lead an investigation into the CIA's post 9/11 Detention and Interrogation Program, uncovers shocking secrets."
2022-04-02,Rutracker,tt12361974,Zack Snyder's Justice League,2021,"Henry Cavill, Ben Affleck, Gal Gadot","Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions."
2022-04-07,Rutracker,tt1160419,Dune,2021,"Timothée Chalamet, Rebecca Ferguson, Zendaya",A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.
2022-04-09,Rutracker,tt7740510,Antlers,2021,"Keri Russell, Jesse Plemons, Jeremy T. Thomas","In an isolated Oregon town, a middle-school teacher and her sheriff brother become embroiled with her enigmatic student, whose dark secrets lead to terrifying encounters with an ancestral creature."
2022-04-10,Rutracker,tt6802400,Coming 2 America,2021,"Eddie Murphy, Arsenio Hall, Shari Headley",The African monarch Akeem learns he has a long-lost son in the United States and must return to America to meet this unexpected heir and build a relationship with his son.
2022-04-14,TV Box,tt0190332,"Crouching Tiger, Hidden Dragon",2000,"Chow Yun-Fat, Michelle Yeoh, Ziyi Zhang",A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.
2022-04-17,Rutracker,tt6708668,Black Crab,2022,"Noomi Rapace, David Dencik, Aliette Opheim","In a post-apocalyptic world, six soldiers on a covert mission must transport a mysterious package across a frozen archipelago. Noomi Rapace stars."
2022-04-20,Rutracker,tt11233960,The Unforgivable,2021,"Sandra Bullock, Viola Davis, Vincent D'Onofrio",A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.
2022-04-22,Rutracker,tt13450470,Hinterland,2021,"Murathan Muslu, Liv Lisa Fries, Marc Limpach","When an ex-prisoner of the Great War returns home and finds his comrades brutally murdered, he decides to bring the serial-killer to justice."
2022-04-30,Rutracker,tt13204490,Petite Maman,2021,"Joséphine Sanz, Gabrielle Sanz, Nina Meurisse",Nelly has just lost her grandmother and is helping her parents clean out her mother's childhood home. She explores the house and the surrounding woods. One day she meets a girl her same age building a treehouse.
2022-05-01,Rutracker,tt13403046,Fresh,2022,"Daisy Edgar-Jones, Sebastian Stan, Jojo T. Gibbs",The horrors of modern dating seen through one young woman's defiant battle to survive her new boyfriend's unusual appetites.
2022-05-04,Rutracker,tt12496706,The Advent Calendar,2021,"Eugénie Derouand, Honorine Magnier, Clément Olivieri","Eva is a paraplegic. On her birthday, her friend Sophie gives her a strange Advent calendar. It's not the traditional treats you find when you open each drawer, but quirky gifts that are scary and get bloodier."
2022-05-10,CCTV6,tt6805302,Petit paysan,2017,"Swann Arlaud, Sara Giraudeau, Isabelle Candelier","When one of his cows gets sick, a farmer will stop at nothing to save the rest of the herd."
2022-05-12,CCTV6,tt1068646,Entre les murs,2008,"François Bégaudeau, Agame Malembo-Emene, Angélica Sancio",Teacher and novelist François Bégaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood.
2022-05-12,CCTV6,tt3122842,The Automatic Hate,2015,"Deborah Ann Woll, Joseph Cross, Travis Quentin Young","Davis meets a cute young woman claiming to be his cousin. After confirming that his dad has a secret brother, he visits her and her two sisters. What keeps their dads apart?"
2022-05-16,Rutracker,tt13234058,My Son,2021,"James McAvoy, Claire Foy, Tom Cullen","Driving in the heart of the Highlands, Edmond Murray receives a call from his ex-wife, in tears. Their 7-year-old son went missing from a campsite. Soon it becomes clear that the child was kidnapped and the parents give way to despair."
2022-05-19,Rutracker,tt7740496,Nightmare Alley,2021,"Bradley Cooper, Cate Blanchett, Toni Collette",A grifter working his way up from low-ranking carnival worker to lauded psychic medium matches wits with a psychiatrist bent on exposing him.
2022-06-03,Rutracker,tt9620288,King Richard,2021,"Will Smith, Aunjanue Ellis, Jon Bernthal",A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.
2022-06-06,Pearl,tt0449467,Babel,2006,"Brad Pitt, Cate Blanchett, Gael García Bernal","Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families."
2022-06-26,Rutracker,tt7270808,Freaks Out,2021,"Claudio Santamaria, Aurora Giovinazzo, Pietro Castellitto","Rome, 1943: Matilde, Cencio, Fulvio and Mario are the main attractions of the ""Mezza Piotta Circus"" run by Israel, meanwhile someone starts looking for the four freaks with a plan that could change the fate of the whole world."
2022-07-02,Rutracker,tt9130508,Cherry,2021,"Tom Holland, Ciara Bravo, Jack Reynor","Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world."
2022-07-03,Rutracker,tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,"Simu Liu, Awkwafina, Tony Chiu-Wai Leung","Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization."
2022-07-03,Rutracker,tt6856242,The King's Man,2021,"Ralph Fiennes, Gemma Arterton, Rhys Ifans","In the early years of the 20th century, the Kingsman agency is formed to stand against a cabal plotting a war to wipe out millions."
2022-08-01,Rutracker,tt3696180,The Forgiven,2021,"Jessica Chastain, Matt Smith, Ralph Fiennes","The Forgiven takes place over a weekend in the High Atlas Mountains of Morocco, and explores the reverberations of a random accident on the lives of both the local Muslims, and Western visitors to a house party in a grand villa."
2022-08-02,Rutracker,tt11286314,Don't Look Up,2021,"Leonardo DiCaprio, Jennifer Lawrence, Meryl Streep",Two low-level astronomers must go on a giant media tour to warn mankind of an approaching comet that will destroy planet Earth.
2022-08-04,Rutracker,tt9783600,Spiderhead,2022,"Chris Hemsworth, Miles Teller, Jurnee Smollett","In the near future, convicts are offered the chance to volunteer as medical subjects to shorten their sentence. One such subject for a new drug capable of generating feelings of love begins questioning the reality of his emotions."
2022-08-05,Rutracker,tt11671006,The Man from Toronto,2022,"Kevin Hart, Woody Harrelson, Jasmine Mathews",The world's deadliest assassin and New York's biggest screw-up are mistaken for each other at an Airbnb rental.
2022-08-28,Rutracker,tt7657566,Death on the Nile,2022,"Tom Bateman, Annette Bening, Kenneth Branagh","While on vacation on the Nile, Hercule Poirot must investigate the murder of a young heiress."
2022-09-12,Rutracker,tt1879016,Operation Mincemeat,2022,"Colin Firth, Matthew Macfadyen, Kelly Macdonald","During WWII, two intelligence officers use a corpse and false papers to outwit German troops."
2022-09-14,Rutracker,tt12335692,Last Man Down,2021,"Daniel Stisen, Olga Kent, Daniel Nehme","John Wood left the pieces of a broken civilisation behind, to go back to his roots in the woodland, after a virus pandemic struck the world."
2022-09-16,Rutracker,tt8041270,Jurassic World Dominion,2022,"Chris Pratt, Bryce Dallas Howard, Laura Dern","Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects."
2022-10-04,Rutracker,tt3581652,West Side Story,2021,"Ansel Elgort, Rachel Zegler, Ariana DeBose","An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds."
2022-10-07,Rutracker,tt5834426,Moonfall,2022,"Halle Berry, Patrick Wilson, John Bradley",A mysterious force knocks the moon from its orbit and sends it hurtling on a collision course toward earth.
2022-10-08,Rutracker,tt10366460,CODA,2021,"Emilia Jones, Marlee Matlin, Troy Kotsur","As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents."
2022-10-09,Rutracker,tt11271038,Licorice Pizza,2021,"Alana Haim, Cooper Hoffman, Sean Penn","The story of Alana Kane and Gary Valentine growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973."
2022-10-15,Rutracker,tt10954984,Nope,2022,"Daniel Kaluuya, Keke Palmer, Brandon Perea",The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.
2022-10-22,Rutracker,tt9411972,Where the Crawdads Sing,2022,"Daisy Edgar-Jones, Taylor John Smith, Harris Dickinson",A woman who raised herself in the marshes of the Deep South becomes a suspect in the murder of a man with whom she was once involved.
2022-10-29,Rutracker,tt11138512,The Northman,2022,"Alexander Skarsgård, Nicole Kidman, Claes Bang",A young Viking prince is on a quest to avenge his father's murder.
2022-10-29,Rutracker,tt8009428,Hustle,2022,"Adam Sandler, Queen Latifah, Juancho Hernangomez",A basketball scout discovers a phenomenal street ball player while in Spain and sees the prospect as his opportunity to get back into the NBA.
2022-10-30,Rutracker,tt3704428,Elvis,2022,"Tom Hanks, Austin Butler, Olivia DeJonge","The life of American music icon Elvis Presley, from his childhood to becoming a rock and movie star in the 1950s while maintaining a complex relationship with his manager, Colonel Tom Parker."
2022-11-06,Rutracker,tt7638348,Boss Level,2020,"Frank Grillo, Mel Gibson, Naomi Watts","Trapped in a time loop that constantly repeats the day of his murder, a former special forces agent must unlock the mystery behind his untimely demise."
2022-11-24,Pearl,tt0100405,Pretty Woman,1990,"Richard Gere, Julia Roberts, Jason Alexander","A man in a legal but hurtful business needs an escort for some social events, and hires a beautiful prostitute he meets... only to fall in love."
2022-11-25,Pearl,tt0119874,The Peacemaker,1997,"George Clooney, Nicole Kidman, Marcel Iures",A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.
2022-11-27,Pearl,tt0448157,Hancock,2008,"Will Smith, Charlize Theron, Jason Bateman",A hard-living superhero who has fallen out of favor with the public enters into a questionable relationship with the wife of the public relations professional who's trying to repair his image.
2022-11-28,Pearl,tt0075648,Airport '77,1977,"Jack Lemmon, Lee Grant, Joseph Cotten","Art thieves hijack a 747, hit fog and crash into the ocean, trapping them and the passengers under one hundred feet of water."
2022-11-29,Pearl,tt0078740,Airport '79,1979,"Alain Delon, Susan Blakely, Robert Wagner","A supersonic airborne disaster. In order to survive a flight headed for the Moscow Olympics, passengers of the Concorde must endure aerial acrobatics to dodge missiles and survive a device that decompresses the plane."
2022-12-04,Pearl,tt0119094,Face/Off,1997,"John Travolta, Nicolas Cage, Joan Allen","To foil a terrorist plot, an FBI agent undergoes facial transplant surgery to assume the identity of the criminal mastermind who murdered his only son, but the criminal wakes up prematurely and seeks revenge."
2022-12-06,Pearl,tt0106220,Addams Family Values,1993,"Anjelica Huston, Raul Julia, Christopher Lloyd","The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie."
2022-12-07,Pearl,tt4034228,Manchester by the Sea,2016,"Casey Affleck, Michelle Williams, Kyle Chandler",A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.
2022-12-09,Pearl,tt0069113,The Poseidon Adventure,1972,"Gene Hackman, Ernest Borgnine, Shelley Winters",Nine people explore a cruise ship at sea in a manner that turns their whole lives upside down.
2022-12-11,Pearl,tt0118880,Con Air,1997,"Nicolas Cage, John Cusack, John Malkovich",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.
2023-01-12,Rutracker,tt3480822,Black Widow,2021,"Scarlett Johansson, Florence Pugh, David Harbour",Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.
2023-01-21,Rutracker,tt10341034,Black Box,2021,"Pierre Niney, Lou de Laâge, André Dussollier",A young and talented black box analyst is on a mission to solve the reason behind the deadly crash of a brand new aircraft.
2023-01-22,Rutracker,tt9777666,The Tomorrow War,2021,"Chris Pratt, Yvonne Strahovsk, iJ.K. Simmons",A family man is drafted to fight in a future war where the fate of humanity relies on his ability to confront the past.
2023-01-24,Rutracker,tt1877830,The Batman,2022,"Robert Pattinson, Zoë Kravitz, Jeffrey Wright","When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement."
2023-01-26,Rutracker,tt12593682,Bullet Train,2022,"Brad Pitt, Joey King, Aaron Taylor-Johnson",Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.
2023-01-28,Rutracker,tt9243804,The Green Knight,2021,"Dev Patel, Alicia Vikander, Joel Edgerton",A fantasy retelling of the medieval story of Sir Gawain and the Green Knight.
2023-02-07,Rutracker,tt1464335,Uncharted,2022,"Tom Holland, Mark Wahlberg, Antonio Banderas","Street-smart Nathan Drake is recruited by seasoned treasure hunter Victor ""Sully"" Sullivan to recover a fortune amassed by Ferdinand Magellan, and lost 500 years ago by the House of Moncada."
2023-02-10,Rutracker,tt6710474,Everything Everywhere All at Once,2022,"Michelle Yeoh, Stephanie Hsu, Jamie Lee Curtis",A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.
2023-02-16,Rutracker,tt14439896,Father Stu,2022,"Mark Wahlberg, Mel Gibson, Jacki Weaver","Follows the life of Father Stuart Long, a boxer-turned-priest who inspired countless people during his journey from self-destruction to redemption."
2023-02-25,Rutracker,tt1649418,The Gray Man,2022,"Ryan Gosling, Chris Evans, Ana de Armas","When the CIA's most skilled operative, whose true identity is known to none, accidentally uncovers dark agency secrets, a psychopathic former colleague puts a bounty on his head, setting off a global manhunt by international assassins."
2023-04-01,Rutracker,tt5108870,Morbius,2022,"Jared Leto, Matt Smith, Adria Arjona","Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead."
2023-04-02,Rutracker,tt8385148,Hitman's Wife's Bodyguard,2021,"Ryan Reynolds, Samuel L. Jackson, Salma Hayek","The bodyguard, Michael Bryce, continues his friendship with assassin, Darius Kincaid, as they try to save Darius' wife Sonia."
2023-04-30,Rutracker,tt1745960,Top Gun: Maverick,2022,"Tom Cruise, Jennifer Connelly, Miles Teller","After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it."
2023-05-02,Rutracker,tt8110652,Bodies Bodies Bodies,2022,"Amandla Stenberg, Maria Bakalova, Myha'la Herrold","When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong."
2023-05-05,Rutracker,tt1655389,Blonde,2022,"Ana de Armas, Lily Fisher, Julianne Nicholson","The story of American actress Marilyn Monroe, covering her love and professional lives."
2023-05-06,Rutracker,tt11145118,Creed III,2023,"Michael B. Jordan, Tessa Thompson, Jonathan Majors","Adonis has been thriving in both his career and family life, but when a childhood friend and former boxing prodigy resurfaces, the face-off is more than just a fight."
2023-05-20,Rutracker,tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,"Chris Pine, Michelle Rodriguez, Regé-Jean Page","A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people."
2023-06-03,Rutracker,tt3228774,Cruella,2021,"Emma Stone, Emma Thompson, Joel Fry",A live-action prequel feature film following a young Cruella de Vil.
2023-08-12,Rutracker,tt11291274,The Unbearable Weight of Massive Talent,2022,"Nicolas Cage, Pedro Pascal, Tiffany Haddish",Moviestar Nick Cage is channeling his iconic characters as he's caught between a superfan and a CIA agent.
2023-08-26,Rutracker,tt12573454,Sharper,2023,"Julianne Moore, Sebastian Stan, Justice Smith","Motivations are suspect, and expectations are turned chaos, as a con artist takes on Manhattan billionaires."
2023-11-10,China Mobile,tt9224104,Meg 2: The Trench,2023,"Jason Statham, Jing Wu, Shuya Sophia Cai","A research team encounters multiple threats while exploring the depths of the ocean, including a malevolent mining operation."
